sample_id,label,max_abs,final_abs,mean_abs,std_response,zero_crossings
near_critical-077,near_critical,1.0096634667118367,0.0434618599341765,0.08701440917663054,0.20153140032885172,42
near_critical-078,near_critical,0.9992266658164564,0.0112442518579623,0.0887553306707821,0.1998489885299603,40
near_critical-079,near_critical,0.9595279248049812,0.015912451078658,0.0846274888113499,0.1952285307994203,41
near_critical-080,near_critical,0.9641495131168438,0.0534676883965676,0.09216171406215404,0.20110263950195847,44
near_critical-081,near_critical,0.991540691250596,0.014721474693654,0.0874075534722734,0.2028885783292299,43
near_critical-082,near_critical,0.9898570961304414,0.0166175936760621,0.08856884119558797,0.19991634939456385,48
near_critical-083,near_critical,0.9949801887443236,0.0073205148397998,0.0890749644276025,0.20098204824673055,35
near_critical-084,near_critical,1.0081915761141471,0.0406108404744312,0.08599768195198378,0.1974761548675453,42
near_critical-085,near_critical,1.056184064397106,0.0254595752359362,0.08622349456851984,0.20346414866227133,46
near_critical-086,near_critical,0.9729031132309376,0.0287330688931329,0.084216849788427,0.20107788363238957,49
near_critical-087,near_critical,0.9738931806068422,0.0015631854083817,0.08567136093068446,0.2007446339117341,43
near_critical-088,near_critical,0.990992450325873,0.0133594124216474,0.08776819118225017,0.19902852985609737,34
near_critical-089,near_critical,1.0399721631698695,0.0642344853662386,0.08737162462071867,0.20196265040700548,39
near_critical-090,near_critical,1.0023091482160928,0.0054122655728712,0.08815167283252016,0.19927334701336255,45
near_critical-091,near_critical,1.025095667492263,0.0267832839866623,0.08843105737839198,0.20465418097903057,41
near_critical-092,near_critical,1.015789763422724,0.0409878898332727,0.08804009897890525,0.20328648066298183,34
near_critical-093,near_critical,0.9891490779305968,0.0304484406407386,0.08496089383969428,0.19679974237299303,42
near_critical-094,near_critical,0.9675551099823312,0.019559467238088,0.08512828169519972,0.194349893520416,43
near_critical-095,near_critical,0.9594022390252716,0.048173835805666,0.08431457110765582,0.19900673290492682,40
near_critical-096,near_critical,0.9950024171194096,0.0046289846477589,0.08759169123546656,0.20271589767046533,41
near_critical-097,near_critical,1.0053532291771363,0.0056932522462554,0.08958442055693952,0.20563937540373953,44
near_critical-098,near_critical,1.0201157227710738,0.022567083215067,0.08589400299064602,0.20366062083939845,39
near_critical-099,near_critical,1.0279104587805683,0.0030828542033639,0.08626588720601688,0.20345388596573885,43
overdamped-000,overdamped,0.9847596595943368,0.0290394030406791,0.11337193228287987,0.21936198993248496,28
overdamped-001,overdamped,1.011587107608804,0.082512984720624,0.12043046845487629,0.22622487621741472,35
overdamped-002,overdamped,1.003566531627938,0.0020320804589163,0.10591177539736643,0.21782782769948333,38
overdamped-003,overdamped,0.9986272677558834,0.0270213579634469,0.10003905753706173,0.20926026574604348,47
overdamped-004,overdamped,1.004698077082122,0.0061458943289096,0.08655440840302703,0.20021275931736562,44
overdamped-005,overdamped,1.0049998785928864,0.0097788929977747,0.0984212646053711,0.20801799671995375,42
overdamped-006,overdamped,1.0239778488642626,0.0234568875533784,0.0938946219799722,0.2080671880685732,37
overdamped-007,overdamped,1.0467218048215998,0.0028972133569721,0.1092544552369076,0.21881724875839528,34
overdamped-008,overdamped,1.020065672840989,0.0076553004368197,0.0920037744283261,0.20209363366977487,37
overdamped-009,overdamped,0.9981100935154914,0.0464073177670464,0.10578546369159589,0.20951256315126132,34
overdamped-010,overdamped,0.9872040868767492,0.0204220094782945,0.11247798571172649,0.22186728727869226,33
overdamped-011,overdamped,0.9861772978571914,0.0065293216947585,0.10748161818482554,0.21331733035921582,40
overdamped-012,overdamped,1.011728373461783,0.0371493930310953,0.09727371635727745,0.21171414010173353,44
overdamped-013,overdamped,0.9921367102362868,0.0108175533503707,0.11509697152370256,0.21737919001283665,33
overdamped-014,overdamped,0.9646051042394016,0.0189266127094204,0.11569480092102756,0.21997956675893643,30
overdamped-015,overdamped,0.998333761062237,0.0277477554617768,0.11182207134807863,0.2180990961556743,32
overdamped-016,overdamped,0.9727301381311448,0.0155127877446051,0.09287132094193196,0.20528006736378454,45
overdamped-017,overdamped,1.0186207937498586,0.0537985816425296,0.092608239980217,0.20886735477048418,42
overdamped-018,overdamped,1.0834329175977593,0.009213356640179,0.12420047295379769,0.23145013564237704,31
overdamped-019,overdamped,1.003451122650738,0.0378453087640828,0.10478026252169975,0.21054512623581628,35
overdamped-020,overdamped,0.9901364670043024,0.0573398726592206,0.09545521760652574,0.20899625744299988,32
overdamped-021,overdamped,1.0251349537475023,0.0135132499124531,0.10522172586801534,0.2161692005290045,40
overdamped-022,overdamped,0.9953371468350612,0.0549098854371366,0.1134554356659692,0.2264184821040299,33
overdamped-023,overdamped,0.983844667299052,0.0398685784315142,0.11939749696266153,0.2240740617761176,40
overdamped-024,overdamped,0.9358593350697068,0.0287018298201286,0.09780845917911533,0.20760071142213202,41
overdamped-025,overdamped,0.9950830943309904,0.0163198106288159,0.11759521558306955,0.2270646594064855,30
overdamped-026,overdamped,1.0191918241475288,0.0191353801354355,0.09403278631176573,0.21038545099226375,40
overdamped-027,overdamped,1.03225983524833,0.0332076652181747,0.10339371042395895,0.21742376216302917,44
overdamped-028,overdamped,0.9659652659075356,0.0420718631431891,0.11374507204208471,0.21249595226422965,36
overdamped-029,overdamped,1.0379137565901173,0.0080362543932916,0.09618313046183431,0.2075728684009358,28
overdamped-030,overdamped,1.0087522768366963,0.0492422022483864,0.09447240459882841,0.20522594845940897,40
overdamped-031,overdamped,0.9942832597911102,0.0030501657808726,0.09990146804130047,0.20908268608684794,41
overdamped-032,overdamped,0.9624084124729884,0.0015378506728154,0.12049254782409402,0.22441793743065702,29
overdamped-033,overdamped,0.9858960244598698,0.011531668384615,0.10884871654718445,0.2105514645008294,42
overdamped-034,overdamped,1.0126454364797406,0.0300302107675847,0.12068527321835232,0.22624718954277181,32
overdamped-035,overdamped,1.0321316828392997,0.0036824209576383,0.11907713379689311,0.22689169421194896,32
overdamped-036,overdamped,1.0072905596994803,0.039339942317368,0.10582586760779517,0.21235072740938168,34
overdamped-037,overdamped,1.038771348043782,0.01390163937235,0.11666761141735948,0.22176770527613118,31
overdamped-038,overdamped,0.99546461677961,0.0192483787661603,0.08923023150656631,0.20302949610838997,48
overdamped-039,overdamped,1.0080961415139154,0.0220036109238665,0.09265808024821091,0.20891013290468927,47
overdamped-040,overdamped,0.9940629362504316,0.0348769722811401,0.11462704218952918,0.21818133026503417,31
overdamped-041,overdamped,1.0052970992071082,0.0078847409326626,0.11344246694539745,0.2201808569712017,31
overdamped-042,overdamped,0.992526752200972,0.0009092454098075,0.09730423368686443,0.21276128770311284,40
overdamped-043,overdamped,0.9712279646836168,0.0049579136983474,0.10962652765646956,0.2159769667583813,31
overdamped-044,overdamped,1.0159713464206042,0.0015812717937864,0.10931272242425778,0.2124300509231043,31
overdamped-045,overdamped,1.0750172205645347,0.0141504300973963,0.11610778548887439,0.2262082671680048,33
overdamped-046,overdamped,1.0209536454551866,0.0520556129947234,0.11057826756498784,0.2179622438281809,37
overdamped-047,overdamped,0.9864431374605662,0.0471545453572221,0.10102436375519482,0.2117560088448942,41
overdamped-048,overdamped,1.0400446261656924,0.0021194822286016,0.10398721576623661,0.21364050313841768,31
overdamped-049,overdamped,1.0150658922770557,0.0057395044501793,0.09917753224439244,0.21153418141938776,31
overdamped-050,overdamped,0.9921223118768964,0.002073891394893,0.10847035348416607,0.2132513483157304,34
overdamped-051,overdamped,1.0397787220540442,0.0276547354432193,0.11675830925841592,0.22469573440866994,35
overdamped-052,overdamped,0.9677809316444864,0.0224674394649166,0.10129532625188506,0.20930419902758787,26
overdamped-053,overdamped,1.020896978561941,0.0429990315464933,0.09552836353501572,0.20871351828863943,43
overdamped-054,overdamped,0.9865914569738016,0.0359473766814694,0.09860773965168283,0.20871347677667443,30
overdamped-055,overdamped,0.9827800946806148,0.0031304299865676,0.11142914409625021,0.2164772898804004,41
overdamped-056,overdamped,1.0030861142880003,0.0461521551795606,0.11474134874461331,0.22133838542531595,30
overdamped-057,overdamped,1.044165905934313,0.0363405392136217,0.09303587011275236,0.2103036974032503,37
overdamped-058,overdamped,0.9820118861138584,0.0039328236402766,0.08878914813029481,0.20435721247185262,37
overdamped-059,overdamped,1.0024821125266503,0.035558946208298,0.11060761357153978,0.2216910382488371,30
overdamped-060,overdamped,0.9949086188950392,0.0570839707052275,0.09708905566875334,0.2052354035430197,45
overdamped-061,overdamped,0.982992810695811,0.0101105312765151,0.119367738197476,0.2232776764619432,33
overdamped-062,overdamped,0.9753219441869584,0.0014902816798084,0.09636080483665889,0.20292703291492825,34
overdamped-063,overdamped,0.9915274353955164,0.0360061829828815,0.09436860455804862,0.20577340456225296,33
overdamped-064,overdamped,1.0463245687172136,0.0006322401787352,0.11690597761273308,0.22342433614357018,37
overdamped-065,overdamped,0.9962168116673678,0.0580939791589292,0.09532583439589715,0.20603364478883285,36
overdamped-066,overdamped,1.0342475506288913,0.0129011391191035,0.10022514492701504,0.21406291451964754,31
overdamped-067,overdamped,0.9850871785700616,0.0725439722174632,0.09426693446855956,0.20652488536035823,51
overdamped-068,overdamped,0.9881072056375982,0.0265691717125619,0.09180558777383382,0.20427787541966066,36
overdamped-069,overdamped,0.9937812981670586,0.0188727850210939,0.09110390879858012,0.20141356139652772,36
overdamped-070,overdamped,0.9930379912953704,0.0254007491236931,0.0905151317018134,0.20350431593532534,43
overdamped-071,overdamped,1.003461774931122,0.008091163865725,0.09675250870522488,0.20866253853865258,42
overdamped-072,overdamped,0.9592899571582784,0.0189257065813718,0.09238958509134006,0.20294046813222263,32
overdamped-073,overdamped,0.9809905808654978,0.0331216122345828,0.10633932883257145,0.20903171805401852,33
overdamped-074,overdamped,0.977956343690254,0.0149423142694358,0.10976785548201183,0.21873073934875661,33
overdamped-075,overdamped,0.9639428392877976,0.0344213319428394,0.10519918017217895,0.21184341373095816,44
overdamped-076,overdamped,0.9865238437357496,0.0024469335723128,0.10158740524118631,0.21282420645432745,33
overdamped-077,overdamped,0.9907481092182602,0.0354215622133425,0.1068153765909517,0.2118019503519197,37
overdamped-078,overdamped,0.9822440478158634,0.0241560822131769,0.12148410335290631,0.2232789277210144,37
overdamped-079,overdamped,1.008142426188623,0.0161546322593879,0.11440678222588285,0.22111703679766848,34
